r_e_calculated nPrimVtx avgMu clusterE clusterPt clusterPhi cluster_MASS cluster_sumCellE cluster_time cluster_fracE cluster_PTD cluster_ISOLATION cluster_FIRST_ETA cluster_FIRST_PHI cluster_FIRST_ENG_DENS cluster_SECOND_TIME cluster_SECOND_R cluster_SECOND_LAMBDA cluster_SECOND_ENG_DENS cluster_CENTER_LAMBDA cluster_CENTER_MAG cluster_CENTER_X cluster_CENTER_Y cluster_CENTER_Z cluster_ENG_BAD_CELLS cluster_ENG_BAD_HV_CELLS cluster_ENG_FRAC_EM cluster_ENG_FRAC_MAX cluster_ENG_FRAC_CORE cluster_ENG_POS cluster_DELTA_THETA cluster_DELTA_PHI cluster_CELL_SIGNIFICANCE cluster_CELL_SIG_SAMPLING cluster_N_BAD_CELLS cluster_BAD_CELLS_CORR_E cluster_LONGITUDINAL cluster_LATERAL cluster_SIGNIFICANCE nCluster cluster_N_BAD_HV_CELLS cluster_nCells cluster_nCells_tot r_e_predec cluster_ENG_CALIB_TOT cluster_ENG_TOT_frompred clusterECalib
0.9988966 25 58.5 66.394684 25.990686 1.1584322 1.1106318 75.20566 -0.16294466 0.0001487394 0.27684495 0.24986173 -1.5898633 1.1571325 1.4061847e-05 0.35166648 4954.41 23040.055 4.5393198e-10 227.3371 4289.7866 675.1014 1538.39 -3947.1333 0.42084914 0.29424202 0.94455874 0.16916615 0.28034663 67.08335 0.127727 -0.20543113 145.99774 5.0 1.0 420.84915 0.8654721 0.89746755 60.56827 19 1.0 137 159 1.0605912 66.468025 62.6015791946982 66.397415
1.0021393 33 54.5 5.9615417 5.124427 1.0963631 0.2328355 9.367064 0.76118135 3.0515652e-05 0.24698263 0.28048265 -0.5613041 1.0985934 8.722317e-07 3.043526 5016.0527 77181.9 1.6755405e-12 278.28455 2022.0142 790.7633 1550.7311 -1028.8187 0.0 0.489811 0.87553245 0.18078619 0.37399468 6.4376235 0.030842733 -0.07847985 17.444372 2.0 0.0 0.0 0.27087334 0.92143923 11.930443 10 3.0 75 105 0.87811077 5.948815 6.7890543012016575 5.958913
1.0117089 24 36.5 14.545414 6.1708746 -1.38515 0.4687212 21.864122 0.45092243 7.848482e-05 0.32280102 0.5212196 1.5018404 -1.3844752 3.3364024e-06 1.1171519 17149.988 24374.951 3.6554433e-11 166.47426 4297.897 337.3697 -1789.0817 3893.2358 0.0 0.0 0.9067555 0.22042471 0.5148302 15.0039015 -0.08539622 -0.46024728 40.792423 6.0 0.0 0.0 0.6714338 0.9388032 22.346762 22 0.0 66 79 1.0908245 14.377074 13.334330132849049 14.54647
0.9895366 21 43.499996 11.101025 2.8707664 -0.23664616 0.08791373 15.526688 0.105241366 6.0723003e-05 0.40777364 0.29237148 -2.0257745 -0.2359644 1.647627e-05 0.26017067 707.20795 11453.933 4.3483678e-10 167.84991 4051.1978 1021.07385 -245.20178 -3912.7341 0.0 0.0 1.0 0.32516894 0.52543306 12.334514 0.008572306 -0.2757112 34.24952 6.0 0.0 0.0 0.55560017 0.45821652 13.849927 22 0.0 28 34 0.9096917 11.218408 12.203062861846492 11.102226
1.0085939 28 43.499996 20.63491 7.151063 1.2257437 0.35369566 28.188871 0.08043169 0.00019211778 0.31620693 0.523747 -1.7218455 1.2272984 4.881109e-06 2.4568207 4479.6797 9058.7295 4.6080147e-11 235.42796 4233.7754 493.31982 1380.5022 -3971.8638 0.0 0.0 0.9781194 0.2678923 0.30052373 22.072023 0.2226554 -0.9795228 61.952335 6.0 0.0 0.0 0.6894119 0.8737568 21.48923 10 0.0 95 139 0.96945584 20.459087 21.28504378291228 20.631985
1.0061436 20 27.5 9.785891 8.737748 -1.4509562 0.34809577 11.526752 0.11478919 0.0001202274 0.2676023 0.49437904 -0.48570392 -1.4513185 2.6952873e-06 2.5170128 3815.8586 15329.869 1.934478e-11 203.53537 1878.0414 198.67665 -1664.3406 -847.07574 0.0 0.44634053 0.9795799 0.1779449 0.31404787 10.026688 -0.022205157 0.24330154 44.763412 1.0 0.0 0.0 0.7948166 0.88982433 20.087194 8 2.0 77 99 0.9814537 9.726137 9.970812683267686 9.790105
0.9782776 22 28.5 7.3849277 2.782399 3.0416484 0.13337462 10.215357 -1.1378202 2.071054e-05 0.18069091 0.112926334 1.6332603 3.0398185 9.2544343e-07 13.33862 5103.712 19337.412 1.9506185e-12 223.61902 4255.585 -1592.8256 162.25621 3942.9158 0.0 0.0 0.9344492 0.06811607 0.16015716 7.852035 -0.13558382 -0.14321016 8.560686 5.0 0.0 0.0 0.93624383 0.96068406 10.172581 19 0.0 70 87 0.9501429 7.5489078 7.772438966812255 7.3809376
0.9922406 19 39.5 15.681296 4.284661 2.6978528 0.12972018 18.97721 -0.8119802 3.8158916e-05 0.28086445 0.22435752 -1.9712396 2.697741 1.442635e-05 0.8273675 1104.9304 33154.29 5.8728633e-10 194.39088 4093.0918 -1009.97626 480.2835 -3937.3438 0.0 0.0 0.9309861 0.16684242 0.3780212 15.726606 0.011989956 0.072333395 43.647697 5.0 0.0 0.0 0.9052202 0.6923108 18.08829 13 0.0 54 57 1.0086572 15.8039255 15.546705064912045 15.684385
0.98135644 22 42.5 5.3709846 5.0592623 -2.6512485 0.3306886 7.485075 0.3620235 0.0002518158 0.58706236 0.5634075 -0.35276896 -2.6531608 2.9557935e-08 0.6334108 34655.02 69616.26 1.0195067e-15 1533.6079 3129.6655 -2601.1511 -1377.6873 -1063.3893 0.0 0.0 0.0060894596 0.48889574 0.6429838 5.8355446 0.09619432 -0.8147227 30.984282 13.0 0.0 0.0 0.89284825 0.516707 8.9359865 5 0.0 23 44 0.8302992 5.473021 6.468733921458674 5.370292
0.99776185 11 34.5 53.096035 50.316635 1.5564188 4.1264844 67.263016 -0.028160898 0.00061506225 0.32633573 0.4039071 0.330055 1.5537314 2.2932652e-06 1.2520021 44835.543 316319.28 1.8077631e-11 901.7827 2475.3992 36.534904 2346.8062 786.6181 0.0 0.074302465 0.3658721 0.2489631 0.5209748 54.178837 0.00049973564 0.07493063 94.70179 2.0 0.0 0.0 0.77276886 0.93722767 64.33699 9 3.0 115 171 0.86399156 53.215137 61.45434453086556 53.105614
0.99646753 32 39.5 26.867018 8.497625 2.9255564 0.297585 28.45332 -0.27912688 0.00013061726 0.35905808 0.054004896 1.8179786 2.925761 1.7072396e-05 0.3079043 1957.2524 10361.623 6.5233874e-10 204.72267 4150.9795 -1282.5469 281.01175 3937.8594 0.0 0.0 1.0 0.24153046 0.39168113 27.050066 -0.074422985 -0.48672375 69.88104 5.0 0.0 0.0 0.6688965 0.7204484 33.36648 13 0.0 61 66 1.0127941 26.962261 26.5276209646166 26.861673
1.0328614 21 35.5 5.8738093 2.3580825 -1.5181792 0.06991773 12.625557 -0.49347648 2.0003085e-05 0.27684593 0.6990638 -1.5635657 -1.5172952 2.3160799e-06 4.0827365 2049.5977 27254.334 1.24285235e-11 173.6374 4269.446 91.73872 -1710.3542 -3910.8103 0.0 0.0 0.84816974 0.16793855 0.36171338 6.6495547 -0.011028508 0.016434832 13.179683 5.0 0.0 0.0 0.89093256 0.7919232 8.745733 7 0.0 42 55 1.0632395 5.686929 5.524446091402737 5.8748593
9.008311 35 57.5 18.23609 1.9053925 -2.9000106 0.32389554 402.4023 -1.7746956 0.0005702551 0.39783552 0.7772078 -2.9442964 -2.9028413 2.61961e-06 1.1886419e-07 3851.043 42558.457 9.245506e-12 607.8525 4382.763 -447.75372 -109.3248 -4358.4604 0.0 0.0 0.31286556 0.31425157 0.55884707 22.898413 -0.0694402 -1.4969784 5.9175887 7.0 0.0 0.0 0.7767619 0.8311094 3.022656 6 0.0 15 24 1.3086094 2.0243628 13.935472265444526 2.057007
0.99215853 27 46.500004 6.1546636 3.4038916 -1.5863624 0.8055033 16.112654 3.9533913 4.069921e-05 0.2274299 0.5937764 -1.2008917 -1.5717924 1.02320705e-07 46.82212 131081.78 373133.16 6.182403e-14 1659.8922 4428.218 -9.532514 -2416.8245 -3710.5232 0.0 0.0 0.15478228 0.09868433 0.28024197 10.0309725 0.009328929 0.07845769 5.472653 18.0 0.0 0.0 0.98766273 0.86743826 3.0591784 13 0.0 90 127 0.8429379 6.2033067 7.301443676930412 6.151907
1.0099714 21 39.5 11.67662 5.327509 -0.54054743 0.16139412 17.701237 0.5791749 0.00017760253 0.43437305 0.41356462 1.4203911 -0.54060376 2.2195895e-06 7.392179 3320.0444 120614.38 7.4159715e-12 1455.2272 4512.5103 1765.2439 -1059.574 4015.4656 0.0 0.6282274 0.91752404 0.3427874 0.63485247 11.940621 0.08002125 -0.032831825 46.596935 6.0 0.0 0.0 0.94919485 0.78392553 21.596582 5 2.0 26 33 0.9771914 11.561337 11.94916369505503 11.678109
0.9964149 25 30.500002 19.626001 17.798801 -2.7715335 1.2600398 24.468706 0.65435153 0.00019292005 0.6435905 0.34143382 -0.44998488 -2.772768 1.239883e-07 0.042405166 25192.723 126606.53 1.8356129e-14 1687.9934 3133.4082 -2651.1748 -1013.8327 -1327.2765 0.0 0.0 0.020492563 0.618779 0.7830187 19.96441 0.019578625 0.36404467 134.12363 13.0 0.0 0.0 0.6967118 0.95266557 27.005543 20 0.0 49 74 0.83040434 19.696615 23.63427074574297 19.622805
1.0384692 17 31.499998 5.1723876 1.4160802 -0.38808522 0.054756183 8.209585 -0.14567076 0.00012705941 0.34956768 0.4679597 -1.9686059 -0.38831902 4.164136e-06 0.22609852 1739.1195 10834.732 2.5572723e-11 172.59273 4073.917 1032.596 -422.33002 -3918.1863 0.0 0.0 1.0 0.27182543 0.3653135 5.297247 -0.026431011 0.21410516 12.755225 6.0 0.0 0.0 0.6636551 0.7063378 9.176035 6 0.0 37 43 0.9628098 4.980781 5.37218005051465 5.171467
0.99371386 23 39.5 9.312709 9.165335 -2.2171745 1.3809512 15.567745 0.056253478 6.7419816e-05 0.18888195 0.6569065 -0.17999032 -2.219199 4.440768e-07 16.336672 89474.45 213426.94 1.2136844e-12 635.8421 2161.9595 -1265.2477 -1710.8125 -382.54065 0.0 0.03296619 0.49840838 0.08087771 0.22597006 10.655729 0.049672343 -0.40997455 18.9593 1.0 0.0 0.0 0.92086977 0.9232554 9.703248 16 1.0 142 211 0.787121 9.37162 11.831356297189378 9.31276
1.0023516 24 31.499998 8.384455 2.1191576 1.0471264 0.082079254 13.719171 0.31434202 0.0006864492 0.34168768 0.5239182 -2.0527413 1.04688 4.8344045e-06 0.58663005 1481.567 4853.6367 4.7144757e-11 253.01141 4129.7417 521.80927 903.4951 -3995.7698 0.0 0.0 1.0 0.29954112 0.35165805 8.776763 0.00052633235 -0.15098003 23.100845 6.0 0.0 0.0 0.5544811 0.69942856 11.428019 3 0.0 38 51 1.0176777 8.364784 8.238811757396277 8.381547
1.0387833 30 41.5 5.0007305 4.885213 1.3152881 0.26498404 6.9896693 1.1669551 3.8908034e-05 0.2055479 0.398096 0.21838042 1.314158 8.841525e-07 5.3538647 6286.9556 14796.858 2.345374e-12 209.99434 1721.7021 427.54883 1625.8959 371.37958 0.0 0.17487922 0.9736475 0.103543565 0.20868702 5.4986124 0.24565992 0.15503778 19.06056 1.0 0.0 0.0 0.8570717 0.8951404 11.342353 10 4.0 77 111 0.8869353 4.8140264 5.638213407449225 5.0015855
0.9743698 29 32.5 6.613293 3.9970725 2.3030365 0.20643622 11.765543 -1.5895771 0.00012667186 0.24451298 0.707763 -1.091231 2.3009255 5.907788e-07 10.433982 5675.2134 63405.84 5.0785775e-13 353.84024 2794.0005 -1123.1577 1254.8965 -2229.3923 0.0 0.77797294 0.9164443 0.11900079 0.226474 7.437791 -0.09138638 0.08092842 11.689656 2.0 0.0 0.0 0.96384794 0.92453206 9.341802 10 5.0 80 121 0.9801155 6.7872515 6.747462926563246 6.615389
1.0018235 15 30.500002 10.916123 4.951313 -0.9991985 0.21647537 16.411293 -0.8759034 0.00013366535 0.36270094 0.00022732282 -1.4277745 -0.99893326 1.285978e-06 3.2247486 6408.3154 182356.75 3.144631e-12 1531.7806 4600.7847 1126.0111 -1753.1434 -4101.927 0.0 0.5747354 0.84234226 0.22070782 0.55002326 10.960124 -0.07517782 0.13712603 38.037373 6.0 0.0 0.0 0.97583914 0.7883185 19.689217 13 4.0 20 23 0.8767772 10.896254 12.450281553854277 10.916708
1.0074117 26 48.5 5.1487737 2.2639275 1.2827114 0.1608664 10.631614 1.2084109 3.7147955e-05 0.2933168 0.43907392 -1.4598702 1.2892214 2.7105503e-07 45.385387 14157.462 282689.06 1.5691787e-13 1376.405 4782.7847 589.4794 2022.5485 -4293.8145 0.0 0.0 0.6812423 0.20119393 0.37600616 6.0465083 0.02518575 0.24995539 11.435474 6.0 0.0 0.0 0.35108382 0.6819129 9.245781 11 0.0 37 56 0.8546454 5.1108932 6.024456107761183 5.1485333
0.9902605 20 28.5 10.3202715 8.325573 1.4417189 1.200294 15.97922 2.5372279 9.334211e-05 0.22578174 0.6526638 -0.66636676 1.4350705 6.6039846e-08 105.0862 100678.375 481091.0 2.5042844e-14 1782.2697 3179.2886 343.74902 2544.9956 -1874.2224 0.0 0.3358741 0.17785738 0.10046218 0.22180526 11.619303 -0.29490063 -0.041367643 12.662697 13.0 0.0 0.0 0.8890211 0.80371845 7.0954213 8 4.0 114 163 0.93317723 10.421775 11.059283454655231 10.318482
0.9767707 19 33.5 7.2051373 7.2021594 -1.8234025 0.30540952 8.830294 1.2120678 6.303805e-05 0.22568463 0.4139978 0.029380707 -1.8239664 1.8771982e-06 2.9114544 4662.1206 14067.679 7.2776e-12 145.89694 1647.8851 -413.06293 -1594.542 48.376816 0.0 0.5924268 0.929165 0.10787194 0.22852446 7.4458294 0.06311329 0.17090783 26.57839 1.0 0.0 0.0 0.78169477 0.9292928 18.713991 13 5.0 63 77 1.0135638 7.3764877 7.108716096608817 7.204891
1.0038548 31 56.499996 43.024704 42.04682 2.97908 1.123865 44.50676 0.006504549 0.0005531188 0.4125616 0.44784203 -0.21522999 2.978511 1.6957762e-05 0.06312449 1708.8447 11149.465 4.4793586e-10 210.63066 1739.216 -1676.9402 277.1007 -368.72586 0.0 0.38727078 0.9919919 0.33669212 0.45044684 43.607468 0.07610455 0.27057892 246.28195 2.0 0.0 0.0 0.6390852 0.6389407 86.45357 5 5.0 90 125 1.0057759 42.859493 42.7776247173948 43.03002
1.0176623 31 48.5 8.629764 8.628545 1.8153255 0.37124395 10.722094 -0.16642992 2.7861783e-05 0.23040017 0.27312154 0.016748099 1.8120599 1.960974e-06 2.036464 4541.71 17770.174 8.089762e-12 143.23132 1639.1534 -391.38406 1591.5 27.758394 0.0 1.5080522 0.8528091 0.14859894 0.30020657 9.011859 0.011390977 0.09517958 28.573582 1.0 0.0 0.0 0.84560376 0.92664236 20.335724 8 12.0 66 90 1.0320305 8.479987 8.361927288001661 8.631023
1.0094752 21 49.500004 7.2669306 7.2667603 1.0523015 0.43886188 10.016149 -0.06101515 6.4685206e-05 0.19061612 0.71409535 0.008368656 1.0477923 1.3285901e-06 4.1752033 8023.274 13979.029 3.726083e-12 133.82692 1628.0599 813.30396 1410.2952 13.542106 0.0 1.1179891 0.89493626 0.08977383 0.22271733 8.116928 -0.006686235 0.15517552 19.171715 1.0 0.0 0.0 0.8158008 0.9515425 15.216997 10 6.0 89 130 0.99757385 7.1987214 7.284604142339939 7.2680407
1.0131505 9 24.500002 5.389032 5.065759 1.6316661 0.22751272 9.615142 -0.8895785 0.00089675916 0.33288512 0.83648217 -0.35643736 1.6319783 8.977912e-07 6.3941784 7909.198 85676.35 1.219432e-12 421.86816 1992.0676 -117.379585 1866.9724 -684.8135 0.0 0.077642016 0.8402514 0.20279272 0.34131786 5.6803436 -0.11999297 -0.10952647 18.72839 2.0 0.0 0.0 0.95439446 0.92654765 9.467287 2 4.0 46 68 0.9976399 5.3190837 5.401780742730919 5.389286
1.0124131 13 22.5 11.600134 3.8271055 0.17287299 0.21581748 17.615469 -0.23692214 2.9878758e-05 0.19612949 0.5495451 1.7736135 0.17448735 4.612961e-06 1.9484961 3986.9111 18707.951 3.5565505e-11 113.10312 4076.674 1323.6238 231.69284 3848.8455 0.0 0.0 0.8520507 0.13067493 0.2291834 11.855701 -0.15314583 0.7516359 15.435893 6.0 0.0 0.0 0.7907071 0.8988532 12.324179 9 0.0 72 84 1.1504505 11.457905 10.08312308960707 11.601164
1.001648 29 41.5 7.2699003 4.0499387 0.2070273 0.30935806 12.212505 -0.9267555 3.812599e-05 0.2215063 0.57840955 1.1895565 0.21043308 3.8461596e-07 20.154787 15169.835 46915.457 2.2609548e-13 389.06543 3105.2627 1689.6096 361.89297 2580.0986 0.0015002335 0.17466809 0.98668706 0.15396567 0.25121015 8.155808 -0.10605106 -0.3677816 23.443346 3.0 3.0 1.5002335 0.7591101 0.94388026 4.790833 21 1.0 83 132 0.8078427 7.2579393 8.999153300512587 7.265754
0.99742836 9 23.5 12.854039 12.744367 2.4776728 0.58306545 15.352629 -1.1907016 0.00033563699 0.30024576 0.5419207 -0.13099721 2.4746385 2.295918e-06 0.74016005 5311.048 9101.989 8.253459e-12 211.82193 1723.2181 -1341.4935 1058.1028 -224.26352 0.0 0.4905059 0.97577596 0.19963123 0.26750857 13.376337 0.15516886 0.3962326 46.335247 2.0 0.0 0.0 0.7021362 0.8457711 26.385485 10 6.0 94 135 0.95857286 12.88718 13.40955866411657 12.857233
1.001308 30 76.5 12.740844 12.587048 2.7608654 0.91717976 25.976511 1.0378127 4.5293134e-05 0.18816029 0.44987717 0.15936774 2.752378 1.1734764e-06 11.579515 11074.15 17260.982 2.3394886e-12 106.324425 1623.458 -1483.2009 608.16504 256.64355 0.0 3.990884 0.733669 0.11083306 0.206977 13.880607 -0.016464673 -0.19342676 16.824102 0.0 0.0 0.0 0.8280153 0.9688118 22.16114 16 10.0 100 149 1.1088032 12.7242 11.490627011177455 12.740466
0.9935653 38 67.50001 16.261341 12.373495 0.73497695 1.3576647 26.906162 0.63317966 7.0975344e-05 0.19690388 0.69526565 -0.77154064 0.73369783 1.2650084e-06 5.678594 19905.537 98934.15 3.1932434e-12 322.61246 2267.6155 1277.2958 1156.6632 -1474.0166 0.0 1.8763446 0.9093025 0.12063178 0.28104895 20.295448 -0.04075925 -0.29216626 48.104897 3.0 0.0 0.0 0.9267763 0.9617646 15.845472 15 12.0 195 328 0.8939615 16.366655 18.19020282193361 16.262331
1.0025997 26 32.5 8.656956 7.7251673 -1.1049073 0.9961172 14.826345 1.6755368 5.56716e-05 0.35040432 0.4788552 -0.4856173 -1.1104285 5.1961003e-08 2.7038078 98442.125 69791.44 4.072782e-15 1149.7224 2833.6377 1123.0697 -2264.828 -1280.145 0.0 0.0 0.03460367 0.22396512 0.3623235 9.08618 -0.03330818 -0.8654168 13.273679 13.0 0.0 0.0 0.94220644 0.7508837 10.464969 13 0.0 54 77 0.78181237 8.634508 11.0729330107683 8.657322
1.0331376 26 38.5 5.4671807 1.542702 -1.5587943 0.09135316 9.519011 0.4503683 9.662627e-06 0.24786761 0.4749638 1.9409846 -1.5598205 1.9010403e-06 0.55733323 3534.034 34828.637 8.833004e-12 268.7708 4155.1797 13.203502 -1169.9087 3987.0615 0.0 0.0 0.927349 0.14418213 0.31382647 5.7175097 -0.1972749 -0.25318146 7.4453864 5.0 0.0 0.0 0.92835647 0.8872563 4.697786 12 0.0 61 68 0.9395321 5.2918224 5.819046203956203 5.466598
0.99911696 17 31.499998 13.682583 6.3315487 2.8019178 0.30879226 25.253202 -0.6079001 3.303273e-05 0.26194718 0.39504498 -1.4052643 2.8022053 1.548518e-06 7.6949515 5753.894 107945.44 4.72465e-12 415.99792 3569.9363 -1556.1211 549.0063 -3165.6792 0.0 10.567095 0.7923694 0.1836487 0.3350777 13.7356615 -0.1005733 -0.19768867 26.23572 2.0 0.0 0.0 0.8366317 0.8726633 18.008585 11 14.0 85 96 1.137894 13.694675 12.024479433057913 13.687734
0.99264437 13 18.5 12.763813 11.268172 -0.90963 0.5116629 15.546498 0.4656148 0.00019145895 0.2664199 0.47006077 0.5100458 -0.9079744 3.8275493e-06 2.022695 4881.2153 16528.29 3.3922108e-11 163.99115 1861.3905 1010.9313 -1294.7601 875.43634 0.0 14.326124 0.92542386 0.1949462 0.3357265 13.328206 0.034428306 -0.15162078 50.870518 1.0 0.0 0.0 0.7620834 0.9083628 23.070364 14 76.0 77 107 1.0391675 12.858395 12.282729203906012 12.760194
1.001652 28 54.5 6.9577065 4.30869 -0.23524144 0.2657937 12.523093 -1.6714619 0.00018758669 0.15868355 0.6226132 1.0588459 -0.23532487 4.1214588e-07 46.21443 7268.0854 179071.92 3.3171865e-13 375.4615 2786.014 1675.8582 -400.19308 2189.342 0.0 0.7943842 0.8978888 0.054321963 0.20206039 8.445339 0.029961973 -0.015729325 8.835359 3.0 0.0 0.0 0.9679582 0.947599 6.8656573 11 6.0 97 157 0.9244586 6.9462314 7.526249958624431 6.955818
0.99792576 13 27.5 84.59042 79.94517 2.6607974 3.8586497 102.11497 0.007534919 0.00032770552 0.24855363 0.4918335 -0.33968472 2.6613321 1.0805097e-05 0.2616445 6067.9985 14752.333 1.8430246e-10 204.11902 1783.915 -1494.6912 778.909 -584.4243 0.0 4.810507 0.94674337 0.15312381 0.21936858 85.31103 -0.07186239 0.099879764 213.6525 2.0 0.0 0.0 0.8320245 0.93195194 133.20137 8 12.0 181 223 1.0304381 84.76625 82.09170448957583 84.588974
1.0258994 18 29.5 5.287811 4.5806494 -1.0116465 0.48859867 7.9674616 0.23842761 0.00012229779 0.45967135 0.81643057 0.5475443 -1.007901 1.7878122e-08 3.7909842 88695.71 63754.973 7.6365097e-16 1860.5135 3387.2878 1565.4147 -2484.4148 1688.4545 0.0 0.0 0.040342916 0.38044554 0.43167302 5.667347 -0.049485218 -0.35915396 23.284992 13.0 0.0 0.0 0.91568905 0.67348814 8.0505905 5 0.0 29 54 0.7765262 5.154317 6.809571911417798 5.287775
1.0174128 25 58.5 7.206171 4.2464905 -2.4056225 0.6808368 12.189977 2.0221972 1.938208e-05 0.3161728 0.59430546 -1.1220222 -2.4125218 3.0102406e-08 114.73985 149151.92 305563.34 3.8722658e-15 2295.929 4843.9336 -2136.7678 -1893.2557 -3913.2468 0.0 0.0 0.03466125 0.2233306 0.5796347 8.295821 0.28970486 0.31086406 14.215232 19.0 0.0 0.0 0.9715798 0.926157 4.922434 17 0.0 51 82 0.7818146 7.082839 9.217237692926174 7.206719
1.0095489 27 47.5 11.252432 3.5119982 -1.4147142 0.21407847 19.24642 -3.8945613 0.00016395365 0.15619937 0.67962486 -1.8312091 -1.4183604 3.094715e-06 49.8453 4751.6484 14535.879 2.043506e-11 155.31407 4100.5264 194.33109 -1265.3477 -3895.5676 0.0 0.0 0.99899983 0.055053793 0.11848594 12.534314 0.05666862 0.2494104 12.48892 5.0 0.0 0.0 0.9265568 0.9573466 7.7022347 6 0.0 93 124 1.2863334 11.146 8.74767925640429 11.248877
1.0021453 19 29.5 8.467411 5.564179 -2.096506 0.3001977 12.878328 -0.9523583 5.6604986e-05 0.21328652 0.35312566 0.98178846 -2.0977228 7.795273e-07 11.683453 7825.125 102966.79 1.6806233e-12 314.63367 2630.5469 -869.8764 -1497.6799 1979.9108 0.0 7.0907855 0.87376136 0.1500819 0.3019191 8.835727 -0.09165012 0.028830418 20.68042 1.0 0.0 0.0 0.32737634 0.9566033 13.142632 11 72.0 88 124 0.8510508 8.449285 9.949360249705425 8.467702
1.004683 19 28.5 9.730363 9.650308 0.22396155 0.6146844 12.324966 -0.4382444 8.362184e-05 0.20192145 0.56262076 -0.12919153 0.22200665 1.8216133e-06 3.753215 9034.156 14629.715 7.6907855e-12 136.90222 1646.8328 1593.0162 359.9233 -211.69017 0.0 1.4366443 0.8955734 0.14651693 0.25471982 10.549178 -0.04108669 0.12622464 29.790697 1.0 0.0 0.0 0.7888775 0.9630936 17.822916 14 9.0 121 168 1.0227009 9.685008 9.514378055206562 9.7309065
1.0065467 13 30.500002 23.303251 16.456396 2.7595901 0.67937833 36.18178 0.050989773 0.00014338981 0.23499526 0.19874676 0.88378984 2.7592728 1.7695568e-06 2.7627015 4335.6963 27267.35 4.84651e-12 271.54312 2383.3918 -1560.392 628.0836 1688.5629 0.0 3.0608099 0.8867502 0.13727511 0.23598723 23.61522 0.036671784 0.14901137 44.136326 2.0 0.0 0.0 0.91730297 0.91829914 43.106113 16 6.0 95 117 0.98382175 23.151684 23.68645641347124 23.310364
1.0078616 11 17.5 18.644428 12.712567 2.1415293 0.45505548 24.82618 -0.36628187 0.0004773425 0.32608253 0.42262813 -0.9317408 2.1408627 2.2808981e-06 1.4879736 3270.877 15121.267 8.339673e-12 260.93387 2471.602 -910.42816 1418.6803 -1807.5629 0.0 1.4650189 0.9221777 0.22634813 0.3209661 18.825176 0.07733271 -0.20128082 57.221813 2.0 0.0 0.0 0.7775619 0.80947 37.56921 5 2.0 85 102 1.0434117 18.498997 17.86871663409563 18.64443
7.7474456 29 48.5 10.908958 0.89499867 0.83082676 0.05301667 213.88727 -1.3928502 5.9785845e-05 0.5356794 0.8349276 3.1930258 0.8336402 1.1104233e-05 8.53385 392.1344 12958.157 1.473468e-10 1221.5642 4982.4263 274.54553 302.0539 4965.678 0.0 0.0 0.9344487 0.3806712 0.44619146 13.15139 -0.007452987 0.3212284 5.8193436 21.0 0.0 0.0 0.6253429 0.15933084 3.2637897 12 0.0 9 12 1.2933263 1.4080716 8.434807209905188 1.5407971
1.0042279 21 37.499996 11.705392 5.801749 0.72806096 0.26371914 20.207062 0.9067517 4.431579e-05 0.4526725 0.3121545 -1.3286904 0.72775745 3.9310416e-07 4.7049627 6384.402 894569.2 3.3717213e-13 1070.7745 4009.5723 1473.6089 1317.316 -3488.5278 0.0 2.9250221 0.43313482 0.42656735 0.6294026 12.2029505 -0.052124567 -0.03395688 20.907448 18.0 0.0 0.0 0.38357216 0.8820415 11.172461 17 3.0 57 81 0.97909886 11.656112 11.9552707884881 11.704081
1.0064284 32 41.5 7.213465 2.7909362 -2.7130783 0.26040262 14.212303 0.17484747 0.00016110315 0.21854384 0.6191342 1.6021734 -2.7194386 1.002405e-06 43.286713 16984.594 12964.538 3.1694827e-12 228.78412 4293.7773 -1514.83 -678.3932 3959.9995 0.0 0.0 0.9465982 0.14471124 0.21532427 8.590859 -0.12093969 -1.1892576 13.741938 6.0 0.0 0.0 0.8519911 0.8175703 8.411178 9 0.0 86 132 1.170633 7.167391 6.162020889552917 7.2147007
0.97185665 22 42.5 5.796161 4.5859127 -0.13274464 0.36571175 7.595342 -1.6256083 5.626168e-05 0.334683 0.34815043 0.71246016 -0.126418 1.188172e-06 1.8341177 13928.6875 29359.31 2.2337408e-12 243.94405 2141.3538 1678.914 -210.90631 1312.3118 0.0 0.005109713 0.9783585 0.2627962 0.30536932 6.331739 -0.28119305 0.8597334 25.553043 2.0 0.0 0.0 0.8707923 0.9193527 10.272068 15 1.0 69 107 0.8423241 5.9640083 6.881152990873702 5.795523
0.9832209 21 38.5 8.781436 5.403676 -2.731633 0.23330837 11.878809 5.2432623 6.1923776e-05 0.20430897 0.041052114 -1.0668688 -2.7315423 5.1184315e-07 23.092842 4375.394 46746.04 3.7772956e-13 437.25714 2751.7317 -1551.096 -674.5015 -2170.5244 0.0 0.68817675 0.9555391 0.08859056 0.18775192 8.805747 -0.20276342 -0.17926691 10.41989 2.0 0.0 0.0 0.9660429 0.94292635 17.428202 17 3.0 75 84 0.9039028 8.931295 9.715022455954337 8.781228
